call,children_present,activist,resistance,authority,urbanicity,income,minimum_wage,care,teaparty,veteran,age,gender,marital_status
0,-1.393567158,-0.5180194,-1.356759858,0.766680175,-1.549894793,-0.298088198,-0.642499314,1.017872886,1.086679367,0.202104456,1.005145039,Female,Married
0,-1.42352198,0.628796707,0.05176111,-0.027524549,-1.797684922,-0.264346581,0.452075111,0.841708478,0.44015832,-0.10588645,0.652535378,Female,Married
0,0.885855814,-1.609921469,0.036190001,-0.072426228,-0.168292469,-0.470654483,1.182162041,1.28116949,-0.304209591,-1.334793623,0.080772221,Female,Unmarried
0,-1.233525213,1.430355581,1.128647776,-0.523298961,1.538351093,-1.846913196,1.27360943,1.398594217,-1.358724755,-0.550651573,1.183961367,Female,Unmarried
0,-0.00627618,0.335273263,0.690837203,-1.798146213,1.594122784,0.123877738,-0.003797298,-1.951406356,1.187145437,0.222527712,-1.857081492,Male,Married
0,1.576689765,-0.508946372,-0.329204971,-0.045481346,1.386314723,1.3212286,-0.126030674,-0.624061831,-1.469100604,-1.792614841,-0.629098675,Female,Married
0,-0.805496765,-0.339878083,0.036190001,1.103129228,0.336881198,1.373880739,-0.37900495,0.718779574,-0.58393644,0.308893685,0.478847648,Female,Married
0,-1.233525213,1.377544688,-0.033240171,1.38534872,-1.293359679,-0.066643186,-0.499520848,-0.211381345,0.114842122,1.394779274,1.064568745,Male,Married
0,-0.670646215,-1.365390682,-0.772968851,-0.731913017,-0.817620417,-0.800925758,-0.283608269,-0.597133335,-0.570632381,1.245661908,0.250108908,Male,Unmarried
0,-1.670718665,0.95884754,-0.139165902,0.580099481,-0.933654414,-0.762738552,-0.728909906,-0.050693941,0.85212412,1.493570792,1.485543879,Male,Married
0,1.557784781,-1.308776961,-1.913978672,1.367738409,-1.448243373,0.970822529,-1.525335457,0.769855965,1.075716371,-1.322843355,-0.306515564,Female,Married
0,-0.598869561,1.367603016,1.617302993,-0.063443305,0.536113097,1.452281528,1.980970666,-0.230115633,-2.11706932,-1.19725861,0.364064159,Female,Married
0,0.353068924,-1.511897297,-1.055615449,0.837634749,-2.0909986,-1.846913196,-0.205585141,1.164703365,1.595365793,-0.973782018,-0.14191837,Female,Unmarried
0,1.289890798,-1.536066398,-1.440614004,-1.363008882,-0.450682091,-0.332075396,-0.388415264,2.089205624,1.39799481,-1.53992592,-1.145100141,Female,Unmarried
0,1.011585276,1.357648682,1.044232379,-2.106738205,0.706947485,-0.131685264,0.143265109,1.366474675,0.209878286,-0.89123397,-1.43989634,Female,Unmarried
0,1.168297885,-0.459367325,-1.675562408,1.182602708,-1.994543994,0.718871358,-1.172247303,-1.144455253,-0.249822352,1.080414766,-0.031024092,Male,Married
0,-0.172366367,-1.144796418,-0.617975985,-0.841082802,1.200231063,1.161329491,0.058637837,-0.845143705,-1.156901664,-0.882340654,-1.294009266,Female,Unmarried
0,-1.757628462,1.450069089,0.005202954,1.147290909,-0.89603314,-0.724964555,-0.425822691,-0.9232611,-0.58393644,1.458423104,1.546379001,Male,Married
0,-0.441889478,0.752652344,-0.101625082,1.999459518,-0.434332958,0.775595686,-0.50862896,0.566793705,1.444980559,1.139959604,0.364064159,Male,Married
0,-0.012119075,-1.654003253,-1.548518825,-0.595769133,-0.849073413,-0.65057962,-0.677333755,0.91396209,1.011372389,-1.421178288,0.306981802,Female,Unmarried
0,-1.804835615,0.36986106,0.432635245,-1.326187763,0.906708371,-1.302042787,1.487688287,0.95542909,-1.156901664,-0.746922946,2.352127097,Female,Unmarried
0,-0.012119075,-0.838481781,0.82437843,-0.324487591,0.663510533,0.887763028,1.406579795,1.070131529,-0.66626316,-0.52963185,0.42135356,Female,Unmarried
0,-0.948313311,-0.784929555,-0.13168347,0.196509751,1.486614461,-1.256328485,-1.067725644,0.678067206,-0.99368437,-0.080365584,1.364387519,Female,Married
0,-0.820231033,0.430867942,0.299747117,0.133858376,0.186809669,0.487329638,0.42935855,0.627363393,-0.813888408,-0.121427249,1.064568745,Female,Married
0,-0.04192631,-0.756018725,-1.619848359,1.473344863,-1.553747254,0.368512153,-1.493724023,1.398594217,1.895922033,-0.522693162,0.250108908,Female,Married
0,1.323090007,-0.138657809,1.204588421,-0.632040339,1.605357245,1.373880739,1.487688287,0.749400665,-2.022932196,-1.668580637,-0.415046377,Female,Unmarried
0,0.811237008,-0.092696595,0.250775037,-2.144337404,1.582701418,1.107351046,-0.745922697,-1.110863722,-1.90410884,-0.080365584,-1.195060416,Male,Unmarried
0,0.493479805,0.50628789,-0.413999315,-2.266848718,0.683881274,-1.256328485,-0.322049932,-1.720701652,1.442429583,-0.111047426,-1.145100141,Male,Unmarried
0,-0.00627618,-1.008880666,-1.167582281,0.205455079,-0.819145254,0.123877738,-0.003797298,0.239087863,-1.156901664,-1.553704022,-0.14191837,Female,Unmarried
0,-0.186539344,-0.450410523,-1.944882673,-0.677413748,1.599178161,0.661699624,-1.646971467,-1.455414115,1.643939852,1.217710272,0.306981802,Male,Married
0,0.466400185,0.788647541,0.162209469,2.147972026,-0.387895435,-0.230842695,-0.350633277,1.345101012,0.3946787,-0.16373865,-0.031024092,Female,Married
0,-0.395305942,1.39078066,0.61213554,0.508894194,0.692958041,-1.717459651,1.722954722,-0.098222342,0.367930964,1.475359387,0.769310079,Male,Married
0,-0.351091438,-0.887808529,-1.87132353,0.41086937,-0.774283016,-1.124376104,0.361821215,-0.442950442,1.248044395,-0.787911016,-1.582547546,Female,Married
0,-0.670646215,-1.26975804,-1.336520498,0.151764882,-1.026941448,-0.800925758,-0.003797298,0.769855965,-0.09805597,-0.964379101,0.478847648,Female,Unmarried
0,1.519913646,-2.011147523,-1.134509727,-0.41477039,0.48581527,0.803794941,-1.135390691,0.810865297,-0.187157406,-0.983244982,-0.575971256,Female,Unmarried
0,1.007784738,0.323699593,0.717308062,0.881947453,-0.75299461,-0.197569127,0.68490918,1.473814548,-0.694703266,-0.428928603,0.024762754,Female,Unmarried
0,-1.71301455,0.427072767,-0.38593856,0.124903277,0.337857286,-0.687584228,-2.497540111,1.091091341,1.929041811,-0.347066118,0.88685184,Female,Unmarried
0,-0.395305942,0.415673172,1.053558706,1.649065151,-1.343979864,0.487329638,0.673020914,0.045025693,0.312680265,1.423829163,1.304069405,Male,Unmarried
0,0.402336542,-0.414755946,-0.571401594,-0.045481346,-0.595804871,0.123877738,-0.788064626,-2.037735944,1.101122403,-1.371218131,-1.857081492,Female,Married
0,-0.012119075,-1.554336802,-1.562125755,1.041261529,-0.940704038,1.373880739,-0.990526024,-0.588138382,-0.638332163,1.251177665,0.478847648,Male,Married
0,-1.233525213,0.308233046,0.988553219,1.244361197,-1.299363084,0.604064016,-0.886949575,0.749400665,-0.349231234,-0.030692757,0.71082584,Female,Married
0,-0.791012867,0.464920026,-0.139165902,1.649065151,-0.349005454,-0.541660785,-0.91117736,0.151329873,0.247535821,1.458423104,1.124174774,Male,Married
0,-0.471088987,-0.76563271,-1.140052573,0.606783186,-1.913955294,1.188188396,-1.265646394,-0.579134051,0.865561335,1.236414263,0.364064159,Male,Unmarried
0,-1.258150842,1.380855775,1.487033739,-1.938073104,1.654031029,0.457827144,1.353061147,0.50652532,-1.847346129,-0.838663257,0.71082584,Female,Unmarried
0,0.050128052,1.294306577,1.437533747,-0.841082802,1.522079056,-0.470654483,1.182162041,-1.127679603,-0.531400321,1.157879499,0.250108908,Male,Unmarried
0,-1.486901889,0.327559972,1.58703947,-0.117360399,0.57869178,0.398421206,0.50931506,0.769855965,0.232603021,0.278124193,1.791397473,Female,Married
0,1.319003577,-1.029452729,-1.351718234,1.226720714,-0.594765402,0.308267047,-1.222972605,-0.94912464,-0.976497277,1.351566474,0.080772221,Male,Unmarried
0,-0.11127064,0.831591677,-0.198562685,0.677891628,-0.115071121,-1.040082267,0.090187577,1.756542401,0.471656206,-0.371755086,0.536544129,Female,Unmarried
0,0.24562382,-0.283398271,-0.314893901,-0.932236924,1.211368686,0.85987685,0.805234076,-1.796312635,-1.424123232,-1.275961366,-1.67572789,Female,Married
0,0.905201048,-0.210507167,1.109795728,-0.523298961,-0.081843535,0.747288459,0.532391023,-0.966317964,-1.337453694,0.686975636,-0.575971256,Male,Unmarried
0,-0.881859502,0.881356385,0.594790949,0.819902394,-1.391644405,-0.724964555,-0.283608269,-0.415463668,0.578793737,1.253010824,0.536544129,Male,Unmarried
0,1.265644912,-1.342618304,-0.300531707,-1.005281192,1.505231096,-0.762738552,0.793083183,-1.268980274,-0.610894847,0.764627145,-0.306515564,Male,Married
0,-1.336724537,-0.907717597,-1.571137305,1.482139436,-0.339405272,-0.400820343,-0.331601278,0.190246945,0.584477461,1.46615058,1.243926806,Male,Married
0,-0.00627618,1.243928685,0.020670624,0.375189679,-1.355241562,0.123877738,-0.003797298,-1.399258309,0.305602641,0.873009535,-1.988288261,Male,Married
0,1.537413517,-1.887660951,-2.096977603,0.943941991,0.663510533,1.214962093,-1.704952725,0.016217353,-0.455852489,-0.190850521,-0.251886616,Female,Unmarried
0,-0.00627618,0.123367178,-0.551251395,-0.036502304,0.013135815,0.123877738,-0.003797298,0.476504595,-0.005292658,1.481460164,0.88685184,Male,Unmarried
0,1.176278221,-1.055335243,-0.760329428,-1.24345305,1.040950557,-0.613934184,-0.331601278,-1.892919443,-0.480617411,1.020126026,-0.838926585,Male,Unmarried
0,0.609181557,-1.044959628,-0.307719196,-2.181981368,1.295723409,-1.920736657,-0.677333755,-0.173804882,1.494616154,-1.713947509,-1.721710399,Female,Unmarried
0,0.391203514,0.487518202,0.3990997,0.160716296,-1.706205429,0.185978197,1.053833735,1.164703365,0.388044791,-0.779620835,-0.14191837,Female,Unmarried
0,-1.757628462,1.135321033,0.942518715,1.728023557,-1.284555128,-1.167567279,-0.055153407,1.323758895,1.072036746,0.246635571,1.607383389,Female,Unmarried
0,0.519774291,0.628796707,0.543072417,-0.342532883,1.060640195,-1.302042787,-0.322049932,0.759624196,1.317176575,-1.459749396,0.250108908,Female,Unmarried
0,1.655495612,-1.757853474,-0.631169233,-0.08141045,0.896442449,1.47826516,0.048170558,-0.9232611,-0.610894847,-0.86471364,-0.838926585,Female,Married
0,-1.336724537,-1.554336802,-0.510608954,0.491081694,-1.41475874,-0.131685264,-1.348789615,-1.08556468,1.057189762,1.456871719,1.853064391,Male,Married
0,0.529441642,-1.376842138,-0.002511499,-0.877524576,1.523792518,0.915548284,-1.687754265,-0.37868595,-0.3956756,0.357438089,-0.890690547,Male,Unmarried
0,-0.646048549,-0.717787655,-1.391711625,0.597889718,0.654242242,0.943234254,0.625728733,-0.211381345,-0.909491135,-0.804633735,0.42135356,Female,Married
0,-0.00627618,0.346824624,0.594790949,0.133858376,-1.14432373,0.123877738,-0.003797298,1.154163346,0.147284158,-0.847295475,0.827986071,Female,Unmarried
0,-0.658259298,1.101053832,0.594790949,1.876976186,-1.58580914,0.123877738,-1.362363664,0.199997859,0.934618752,1.458423104,0.652535378,Male,Married
0,0.138494187,0.388991326,-1.553066422,0.85536294,-0.333604412,-0.332075396,-1.258585423,0.91396209,1.89745667,-1.071238692,-1.76727216,Female,Unmarried
0,-1.233525213,-0.441471109,-1.658632925,0.660121037,-1.977469144,-1.846913196,-1.082910112,1.571088941,0.650657249,-0.86471364,1.607383389,Female,Unmarried
0,-0.104736603,1.436932188,1.770436385,-0.396702504,1.330664871,1.294783909,0.854102021,0.248881914,-0.43148974,-0.821549725,0.42135356,Female,Married
0,1.485061758,-0.942812277,-0.980186473,-0.153331397,-1.436287914,0.747288459,0.111344259,-0.766242376,0.305602641,0.793904712,-0.942167635,Male,Married
0,1.246672339,-1.738031345,-1.21099112,-0.68649306,-1.365361802,0.338461793,-0.264245289,0.759624196,-0.505796025,-1.792614841,-0.942167635,Female,Unmarried
0,-1.592181283,0.400440673,1.291041287,-0.996144675,1.140175956,0.487329638,-0.166000195,-0.424635133,0.098320744,1.38658625,0.769310079,Male,Unmarried
0,0.191333013,-0.397030506,-0.010213035,1.050102745,-0.352427085,-1.548288936,-0.254528166,0.790344194,0.021360636,0.108403755,1.243926806,Female,Unmarried
0,-1.454603528,1.203384657,0.951699104,0.098030567,-1.665015016,-0.034423046,-0.388415264,0.357182676,1.467637904,1.46306546,0.88685184,Male,Unmarried
0,1.378514267,0.230287055,1.291041287,0.419786414,0.358968428,0.943234254,0.240372413,-0.836415459,-0.709119244,1.020126026,-0.306515564,Male,Married
0,-1.71301455,1.502401624,2.000520292,-0.987009877,0.624894847,-0.577632629,0.463471784,0.769855965,-0.480617411,-0.403233616,1.791397473,Female,Unmarried
0,-1.804835615,0.461145685,0.390748499,-0.541407557,0.086260066,-0.298088198,0.251287213,0.436595065,1.213230463,-0.304871393,2.039032643,Female,Married
0,-0.00627618,-1.150132279,-0.213283481,-1.381431216,0.095498701,0.123877738,-0.003797298,-2.016312604,0.471656206,0.842962197,-1.76727216,Male,Unmarried
0,0.476650087,0.472461849,-0.631169233,-1.179209351,-1.93150435,-0.800925758,-0.185840631,-1.119276685,-1.137964805,1.02672467,0.024762754,Male,Unmarried
0,1.365610376,-0.168120248,-0.578093013,-1.788837028,0.046239404,1.47826516,-1.098009944,-0.088734415,-0.925987409,-1.112078815,-0.629098675,Female,Unmarried
0,1.665022795,-0.296373921,0.743897538,-0.459965209,-0.423788639,1.426223568,0.661158763,-0.633019175,-2.149475929,-0.258146279,-0.890690547,Female,Married
0,-1.630507444,0.817306921,0.407463972,0.970495781,-0.04197225,-0.613934184,-1.321399704,0.347294396,1.170500328,1.514478535,1.485543879,Male,Married
0,-1.078881208,1.499140824,0.717308062,-0.396702504,-1.618069144,-0.131685264,2.20309433,1.217523168,-0.876991664,-0.675931679,0.652535378,Female,Unmarried
0,-1.258150842,0.944821533,0.075214825,0.491081694,0.505097692,-1.846913196,-0.156043936,1.059663686,-0.088495679,0.168773605,1.729894064,Female,Married
0,-0.00627618,-0.609785132,0.043969088,-0.941361511,0.575914536,0.123877738,-0.003797298,-0.041161673,-0.783243131,-0.095621698,-1.988288261,Female,Unmarried
0,-0.866028584,0.951838009,0.48333111,-1.779530195,1.389101032,-0.099062031,1.13050566,0.170771077,-1.176051787,-1.021712106,1.005145039,Female,Unmarried
0,1.108735204,0.167169218,0.340915616,1.129629171,-0.001091877,-1.211529194,0.793083183,2.462941421,0.532335212,-0.090517655,-0.197019805,Female,Unmarried
0,0.473246321,-0.554496844,0.942518715,-0.659259767,0.906535028,-1.779871419,-0.065351517,-0.713209833,0.123026934,1.137952607,-0.031024092,Male,Unmarried
0,-0.748980159,-1.530003843,-1.615479601,-1.42752185,0.189607508,0.092574883,-0.607302555,-0.332507818,-1.119237169,0.054444767,-1.582547546,Male,Unmarried
0,-1.209605567,0.86717438,-1.815661292,0.446530677,-1.188044714,-1.256328485,-0.544831127,0.536621754,0.262298949,-0.422461202,0.652535378,Female,Married
0,0.603289578,-1.331296153,-1.279858727,-0.550464082,-1.387914798,0.775595686,-0.283608269,0.14162229,0.155272534,-0.384262811,-1.294009266,Female,Married
0,-1.555568102,-0.54078274,-0.853903409,0.651234117,-1.606676098,-0.470654483,-0.014117351,0.486503079,-0.107682089,-0.185385876,1.304069405,Female,Married
0,-1.309699927,1.19660609,0.960892746,-0.514246881,-1.318070336,-1.445683974,0.891031319,1.185807363,0.3946787,-0.593636425,1.668555561,Female,Unmarried
0,-1.039468663,1.199996137,0.842408351,0.553405841,-1.28979725,-1.846913196,0.878694991,1.822527297,0.123026934,-0.35319811,1.005145039,Female,Unmarried
0,-1.28352636,0.813731073,0.933351577,0.562304828,0.187551451,-0.687584228,0.186174251,-0.597133335,-0.652235003,1.469227917,0.945905458,Male,Unmarried
0,-0.334015433,0.042838,0.283370983,0.089070516,0.123342539,0.575066812,-1.164917745,0.367079477,-0.032474188,-0.557727087,0.137001525,Female,Married
0,-1.71301455,1.145570292,0.924197687,0.571202708,-0.71555212,0.998314651,0.625728733,0.698406831,0.68762382,-0.006510469,1.546379001,Female,Married
0,0.143429032,-0.379371679,0.603456673,1.684166525,-0.124861625,-1.396599905,-0.388415264,0.268495819,1.612557407,-1.164747337,-1.67572789,Female,Unmarried
0,0.799384704,-0.22756219,-0.249861054,-0.977876795,1.036623466,-0.034423046,0.854102021,0.49650999,-1.011051953,-0.973782018,-0.993352665,Female,Unmarried
0,-1.120232246,-0.591277809,-0.071360684,1.323696307,-1.886794879,-1.496178629,-0.642499314,0.945050152,0.123026934,-0.550651573,0.945905458,Female,Married
0,-0.00627618,-1.411465271,-0.696378681,-0.604834658,0.688798681,0.123877738,-0.003797298,-0.783843349,-0.468183969,-0.707056099,-0.522584115,Female,Married
0,-0.023921795,-0.848297144,0.594790949,-1.445972175,0.940258562,1.452281528,1.922834083,0.54667069,-2.11706932,-1.175506524,-0.031024092,Female,Unmarried
0,-1.099302317,-0.545349397,-1.426070154,0.997040469,-1.299979305,-0.541660785,-1.422456293,-0.145528406,0.465420369,1.495076183,1.183961367,Male,Married
0,-0.00627618,-1.411465271,-0.455708507,-0.713740337,1.054937436,0.123877738,-0.003797298,-0.836415459,1.405986289,1.020126026,-0.734557753,Male,Married
0,1.063222783,-1.371110906,-0.124188175,-1.593872614,1.580270621,-0.506005488,0.079646319,-1.743502271,1.351428278,-0.05034832,-0.14191837,Male,Unmarried
0,0.10316369,-1.091892619,-0.920736744,-2.219671004,-0.795410376,0.338461793,-0.37900495,0.064275114,1.068344349,-1.253053372,-1.294009266,Female,Unmarried
0,-0.292732618,1.515431649,1.388368564,0.062182878,0.544386351,0.747288459,1.765316946,-1.643980415,-1.424123232,1.101267308,0.652535378,Male,Married
0,-0.461246145,1.394086169,1.166511564,-0.21633192,1.60161461,0.428191917,-0.07552532,-1.690145474,-1.295671827,1.000121545,-1.582547546,Male,Married
0,-0.658259298,0.716463584,1.185523348,-0.270385049,1.063741935,1.426223568,1.13050566,0.607140112,-0.813888408,-1.275961366,0.42135356,Female,Unmarried
0,-1.001817653,-0.414755946,-0.689914436,-0.405735733,-0.138991815,-0.878627175,-1.186843965,-0.488577143,1.426979601,1.27119513,0.945905458,Male,Married
0,-0.00627618,-0.689345025,-1.24303296,-1.261825216,0.827810103,0.123877738,-0.003797298,-0.23946926,1.439871797,0.832788349,-0.993352665,Male,Unmarried
0,1.101876314,-0.614424346,0.036190001,0.784425123,-1.257270602,-1.717459651,-0.98268832,1.603653724,0.098320744,-0.653019066,-0.786880727,Female,Unmarried
0,-0.035884007,1.489350486,0.594790949,-1.005281192,1.073204826,0.368512153,0.990681717,-1.127679603,-2.08518595,0.997879235,0.478847648,Male,Unmarried
0,0.730029647,0.610384187,0.85144314,-1.215908884,0.358968428,0.155010809,-0.185840631,-0.966317964,0.34749213,0.33151727,-0.734557753,Male,Unmarried
0,-1.120232246,1.189821402,1.300713886,0.339491441,-0.776667116,-1.256328485,1.666867524,1.822527297,0.31971899,-0.075317297,1.243926806,Female,Unmarried
0,0.30506889,0.464920026,1.329811822,-0.487099468,0.812594181,0.545946954,0.940642879,-0.871270333,0.038844639,1.228966343,-1.244699051,Male,Unmarried
0,0.936569817,-1.873621915,0.028423848,-0.144336663,0.526094023,0.216783827,-0.526776044,-0.220752992,-0.652235003,-0.882340654,-1.43989634,Female,Married
0,1.522118833,-1.055335243,-0.116680015,1.235541434,-1.069307196,1.161329491,-1.251503959,-0.515841994,0.549966537,1.289116757,-0.306515564,Male,Married
0,-0.522054913,0.636147147,0.924197687,-0.668335985,0.915988321,0.029442497,0.625728733,-0.827677546,-1.515237522,1.401294546,1.607383389,Male,Unmarried
0,0.476650087,1.223683843,0.043969088,-0.090395975,0.237015468,-1.779871419,1.501303604,0.9762113,-0.925987409,-0.86471364,0.478847648,Female,Unmarried
0,0.519774291,1.097618325,-0.689914436,1.684166525,-1.012145485,1.161329491,-0.416505854,-0.173804882,0.131161866,1.074091143,0.080772221,Male,Married
0,0.172478535,0.50628789,0.560259411,1.209076399,0.165510257,1.214962093,-0.796426366,-0.041161673,-0.783243131,1.206351623,0.306981802,Male,Married
0,-1.486901889,0.400440673,-0.980186473,1.701711954,0.130461185,-0.724964555,-0.517714016,0.476504595,1.064639104,1.508541501,1.546379001,Male,Married
0,1.134016149,-1.718376449,-1.951624129,0.775553177,-0.552682094,0.718871358,-1.044789766,-0.91462035,0.374671246,1.265767749,-0.086585451,Male,Married
0,-0.948313311,-1.499892745,-0.048527067,0.080109219,-0.098328415,-0.724964555,1.406579795,-0.192611072,-0.505796025,-0.637943012,1.424879537,Female,Unmarried
0,1.011585276,0.327559972,-0.314893901,1.464549378,-0.466997841,-0.332075396,-2.256847837,-0.677664286,2.11282233,1.022329394,-1.145100141,Male,Married
0,-1.670718665,0.67642763,1.53686887,1.973226837,-0.53464148,-1.779871419,-0.360113984,1.625402333,1.125931269,0.049850736,1.91489345,Female,Unmarried
0,1.581875224,0.265490811,-0.017901657,2.034424872,-0.804904374,0.747288459,-0.416505854,0.199997859,-0.136963289,-0.830081526,-0.681962261,Female,Married
0,0.55160668,-0.63303134,0.283370983,-2.513426017,-0.500677586,-1.040082267,-0.034684156,0.728978347,-0.876991664,-1.446784173,-1.53537136,Female,Unmarried
0,-0.386281531,0.10735436,1.300713886,0.115946945,0.193767022,1.504175416,0.240372413,-1.000586515,-1.295671827,1.002359902,0.42135356,Male,Married
0,0.098000141,-1.711861074,-1.038394564,1.217899036,0.067908267,1.268258682,0.328395659,0.209757415,1.492195136,-0.600927016,0.193447964,Female,Married
0,0.333379019,-0.947852705,-1.478867146,-1.798146213,0.519163097,-1.167567279,-0.728909906,-1.211153577,1.506628801,0.1603115,-1.294009266,Male,Married
0,0.466400185,-0.296373921,-0.617975985,0.464354485,-0.320077084,-0.435596332,-0.126030674,0.759624196,-0.117374816,-0.116227647,0.024762754,Female,Unmarried
0,-0.914435467,0.639819262,0.594790949,1.736792353,-1.490337417,0.516702054,0.915783796,1.334426007,1.034525258,-0.190850521,0.827986071,Female,Married
0,0.579333185,-1.06053448,-1.619848359,-1.46443063,-1.123395671,-1.496178629,-1.442129296,0.426638821,1.918647538,-1.892531991,-1.629336551,Female,Unmarried
0,0.309168154,1.430355581,1.044232379,-2.041044715,1.380432732,0.604064016,0.532391023,-0.818929976,-1.254869689,-0.185385876,-1.244699051,Male,Unmarried
0,-0.14468795,-1.076178421,-0.033240171,2.505204472,-1.769627288,-0.230842695,0.854102021,-1.026184232,-0.531400321,0.729150968,-1.487817858,Male,Unmarried
0,-1.16372704,-0.504416712,1.53686887,-1.206731225,0.65407522,0.092574883,-0.205585141,-0.088734415,0.139247437,1.356630728,1.243926806,Male,Unmarried
0,1.446498045,-0.784929555,0.267046965,-1.124215004,0.526094023,0.428191917,-0.711807631,1.017872886,-1.046341768,-0.571983467,-1.044240231,Female,Married
0,0.813589259,-1.019152002,-1.12895457,-0.79556729,-0.700822331,-1.167567279,-0.846132593,-0.079237603,-0.360705968,-1.581634502,-1.145100141,Female,Married
0,-0.079073954,1.307684948,0.85144314,-1.538346962,-0.009360016,1.241651794,0.186174251,-0.488577143,-0.570632381,-1.486013176,-1.53537136,Female,Unmarried
0,-1.16372704,0.123367178,-0.64431199,1.561249822,1.509252199,-1.658505633,-0.598446547,0.516549062,0.073151151,-0.571983467,0.769310079,Female,Married
0,0.191333013,-1.944803718,-1.483594617,-1.289397676,1.582701418,-0.577632629,-0.136059203,-0.332507818,1.419160523,-1.230487314,-1.145100141,Female,Married
0,0.724869259,-0.468341644,-0.676948173,1.094293949,0.417532721,-1.445683974,-0.360113984,-0.126632728,0.139247437,1.241971096,-0.629098675,Male,Married
0,-1.16372704,-0.504416712,1.53686887,-1.206731225,0.65407522,0.092574883,-0.205585141,-0.088734415,0.139247437,1.356630728,1.243926806,Male,Unmarried
0,1.369500101,-1.166190859,-1.361789344,-0.000598975,1.534853882,-0.131685264,1.208153401,-1.060175662,-0.99368437,1.276598871,-0.197019805,Male,Married
0,0.523008188,0.856518809,-1.02106228,0.686775303,-1.049308297,0.915548284,-0.44438649,0.416691046,-0.493154268,-1.421178288,-0.031024092,Female,Married
0,1.302478147,-0.117715923,0.449481503,-1.105898017,0.964790267,0.575066812,1.556043666,-0.126632728,-1.046341768,-1.698678078,-0.942167635,Female,Unmarried
0,1.105312064,0.759866744,1.100389656,-1.197555421,0.601373371,-1.445683974,0.841845326,0.54667069,0.194506347,-1.49931537,-0.468941213,Female,Unmarried
0,-1.804835615,0.350670148,0.682039929,1.023576107,-0.680018674,0.718871358,0.361821215,1.441530247,0.163213059,0.364752831,1.607383389,Female,Unmarried
0,0.832193993,-1.832057645,-1.981395107,1.120796837,-0.788416441,-0.197569127,-1.244401972,0.229302425,0.67192276,0.112805676,-0.086585451,Female,Married
0,-1.186351771,0.944821533,0.717308062,-1.46443063,-2.149045511,-1.396599905,0.111344259,0.708589066,-0.493154268,-1.061200815,0.827986071,Female,Unmarried
0,1.41126187,-0.902730572,-0.264402387,-0.090395975,0.863251889,-1.040082267,1.092048081,0.647619983,0.484034186,-0.515787901,-0.786880727,Female,Unmarried
0,-0.931205045,0.388991326,-0.04089007,-0.144336663,-0.628200977,-0.506005488,0.76886052,1.549417905,-0.709119244,-0.763180306,1.729894064,Female,Unmarried
0,-1.520518491,-1.139468973,0.62953271,-0.018548077,0.067161278,-1.211529194,0.143265109,-1.060175662,0.738489462,1.479937831,1.729894064,Male,Married
0,1.103595771,0.95884754,0.620827551,-1.06928545,1.643556193,-1.040082267,-0.331601278,-0.871270333,-0.088495679,1.071976207,-0.197019805,Male,Unmarried
0,1.103595771,-0.40588484,0.568872597,-1.760923542,0.594567948,-0.918190477,-1.11302536,-1.219445181,0.381375746,-0.714942552,-1.044240231,Female,Unmarried
0,1.231812566,-0.804319626,-0.35057578,-1.363008882,0.489857463,0.690342421,-0.48123535,-1.144455253,-0.21814721,0.59524002,-1.094824689,Male,Married
0,1.272841212,0.427072767,-0.198562685,-0.234344185,0.589261268,0.277924714,-0.07552532,-0.606118901,0.194506347,-0.224094469,-1.094824689,Female,Married
0,1.319003577,-1.029452729,-1.351718234,1.226720714,-0.594765402,0.308267047,-1.222972605,-0.94912464,-0.976497277,1.351566474,0.080772221,Male,Unmarried
0,1.356471504,-0.006052212,0.869552386,-1.686589039,1.682557179,0.690342421,0.486342052,1.206943267,-0.89316016,-1.776562132,-0.415046377,Female,Unmarried
0,-0.01800077,-0.397030506,-0.510608954,-0.877524576,1.274342715,1.268258682,0.090187577,-1.219445181,-1.515237522,0.496612976,-1.195060416,Male,NA
0,1.435702411,-1.705363516,-1.838239643,0.961645531,-0.926094625,-0.577632629,-0.943176476,0.607140112,1.200270751,-0.422461202,-0.360903303,Female,Married
0,-0.881859502,0.300484668,-0.455708507,2.296252116,-1.240443722,-0.002396202,-1.222972605,0.657760753,1.786122813,1.486015778,0.71082584,Male,Married
0,-1.364658685,1.007721949,-0.205929498,1.200252799,-1.211889858,-0.066643186,-0.350633277,0.347294396,-0.197412765,0.021958919,1.005145039,Female,Married
0,0.292657732,0.242045256,1.739567369,-1.005281192,0.544386351,0.775595686,-1.355586692,-2.184674213,-1.424123232,-0.241017078,-1.721710399,Male,Married
0,-0.850487177,1.13190146,0.500334507,-0.532352518,0.133007809,-0.470654483,-0.762846224,-0.570120353,1.688072503,1.117704202,0.306981802,Male,Unmarried
0,-0.622135607,0.006211705,-0.676948173,-1.014419436,0.303955727,-1.302042787,1.195144101,0.934679336,0.178952512,-0.488495119,1.304069405,Female,Unmarried
0,-0.117853468,-0.983328869,0.779534818,0.499988506,-0.212924776,-0.506005488,0.878694991,1.723653447,0.147284158,-1.112078815,0.306981802,Female,Unmarried
0,-0.471088987,0.111361858,1.233285996,0.473264686,-1.330015298,0.061097962,0.696823588,1.560249537,0.178952512,-0.174520304,1.005145039,Female,Unmarried
